"route_id","service_id","trip_id","trip_headsign","direction_id","shape_id"
"609F-21","U__","609F-21-1","Chác. Santana","1","64563"
"609J-10","USD","609J-10-0","Metrô São Judas","0","60769"
"6110-10","USD","6110-10-0","Aeroporto","0","56123"
"6110-10","USD","6110-10-1","Conj. Hab. Palmares","1","60449"
"6115-10","USD","6115-10-0","Term. Grajaú","0","62587"
"6115-10","USD","6115-10-1","Cantinho Do Céu","1","58522"
"6115-41","U__","6115-41-0","Term. Grajaú","0","62589"
"6115-41","U__","6115-41-1","Pq. Res. Dos Lagos","1","58523"
"6116-10","USD","6116-10-0","Term. Grajaú","0","62692"
"6116-10","USD","6116-10-1","Jd. Prainha","1","58524"
"6118-10","USD","6118-10-0","Term. Sto. Amaro","0","63490"
"6118-10","USD","6118-10-1","Jd. Icaraí","1","63491"
"6120-10","USD","6120-10-0","Term. Grajaú","0","62592"
"6120-10","USD","6120-10-1","Jd. Lucélia","1","58525"
"6200-10","USD","6200-10-0","Term. Bandeira","0","60756"
"6200-10","USD","6200-10-1","Term. Sto. Amaro","1","54687"
"6232-10","US_","6232-10-0","Metrô Barra Funda","0","58920"
"6232-10","US_","6232-10-1","Pinheiros/vila Ida ","1","58919"
"6250-10","U__","6250-10-0","Term. Bandeira","0","52980"
"6250-10","U__","6250-10-1","Jd. Jaqueline","1","52981"
"6258-10","USD","6258-10-0","Term. Sto. Amaro","0","60439"
"6258-10","USD","6258-10-1","Jd. São Francisco","1","61072"
"6258-31","US_","6258-31-0","Jd. Ibirapuera","0","64395"
"6258-31","US_","6258-31-1","Jd. Sta. Margarida","1","57658"
"6262-10","USD","6262-10-0","Term. Bandeira","0","58908"
"6262-10","USD","6262-10-1","Ceasa","1","53022"
"6262-21","USD","6262-21-0","Cptm Leopoldina","0","61146"
"627J-10","USD","627J-10-0","Metrô São Judas","0","54476"
"6291-10","USD","6291-10-0","Term. Bandeira","0","64707"
"6291-10","USD","6291-10-1","Inocoop Campo Limpo","1","64559"
"6338-10","USD","6338-10-0","Pq. Ibirapuera","0","64103"
"6358-10","USD","6358-10-0","Term. Bandeira","0","60129"
"6358-10","USD","6358-10-1","Jd. Luso","1","60130"
"6366-10","USD","6366-10-0","Pq. Ibirapuera","0","64105"
"637A-10","USD","637A-10-0","Term. Pinheiros","0","58362"
"637A-10","USD","637A-10-1","Term. Jd. âNgela","1","54693"
"637A-21","U__","637A-21-0","Term. Pinheiros","0","58615"
"637A-22","U__","637A-22-0","Term. Jd. âNgela","0","63312"
"637A-25","U__","637A-25-0","Term. Pinheiros","0","58617"
"637A-26","U__","637A-26-0","Term. Pinheiros","0","58371"
"637G-10","US_","637G-10-0","Pinheiros","0","58531"
"637G-10","US_","637G-10-1","Grajaú","1","60210"
"637G-51","U__","637G-51-0","Pinheiros","0","54700"
"637G-51","U__","637G-51-1","Jd. Eliana","1","60630"
"637J-10","U__","637J-10-0","Pinheiros","0","59978"
"637J-10","U__","637J-10-1","Vl. São José","1","59979"
"637P-10","USD","637P-10-0","Term. Pinheiros","0","54845"
"637P-10","USD","637P-10-1","Term. Sto. Amaro","1","64300"
"637R-10","USD","637R-10-0","Term. Sto. Amaro","0","54847"
"637R-10","USD","637R-10-1","Jd. Aracati","1","59956"
"637V-10","USD","637V-10-0","Term. Sto. Amaro","0","64943"
"637V-10","USD","637V-10-1","Pq. América","1","64944"
"6400-10","U__","6400-10-0","Term. Bandeira","0","55758"
"6400-10","U__","6400-10-1","Term. João Dias","1","55759"
"6403-10","US_","6403-10-0","Term. Pq. D. Pedro Ii","0","62273"
"6403-10","US_","6403-10-1","Term. João Dias","1","62274"
"6412-10","USD","6412-10-0","Paulista","0","62322"
"6412-21","U__","6412-21-0","Itaim Bibi","0","61168"
"6414-10","USD","6414-10-0","Term. Bandeira","0","53559"
"6414-10","USD","6414-10-1","Socorro","1","64296"
"6418-10","U__","6418-10-0","Brooklin Novo","0","61693"
"6422-10","U__","6422-10-0","Term. Bandeira","0","53070"
"6422-10","U__","6422-10-1","Vl. Cruzeiro","1","53071"
"6450-10","USD","6450-10-0","Term. Bandeira","0","56609"
"6450-10","USD","6450-10-1","Term. Capelinha","1","56610"
"6450-21","U__","6450-21-1","Term. Capelinha","1","64096"
"6450-51","U__","6450-51-0","Term. Bandeira","0","56611"
"6451-10","USD","6451-10-0","Term. Bandeira","0","60758"
"6451-10","USD","6451-10-1","Term. Capelinha","1","55425"
"6451-21","U__","6451-21-1","Term. Capelinha","1","54856"
"6455-10","USD","6455-10-0","Lgo. São Francisco","0","54857"
"6455-10","USD","6455-10-1","Term. Capelinha","1","54858"
"6455-21","U__","6455-21-1","Term. Capelinha","1","54859"
"6475-10","US_","6475-10-0","Term. Bandeira","0","60759"
"6475-10","US_","6475-10-1","Jd. Vaz De Lima","1","58736"
"647A-10","USD","647A-10-0","Pinheiros","0","58335"
"647A-10","USD","647A-10-1","Valo Velho","1","54865"
"647C-10","US_","647C-10-0","Hosp. Das Clínicas","0","64724"
"647C-10","US_","647C-10-1","Term. João Dias","1","64725"
"647P-10","USD","647P-10-0","Term. Pinheiros","0","58360"
"647P-10","USD","647P-10-1","Cohab Adventista","1","54873"
"648P-10","USD","648P-10-0","Term. Pinheiros","0","64962"
"648P-10","USD","648P-10-1","Term. Capelinha","1","64963"
"648P-21","U__","648P-21-1","Term. Capelinha","1","64972"
"6500-10","USD","6500-10-0","Term. Bandeira","0","58662"
"6500-10","USD","6500-10-1","Term. Sto. Amaro","1","58663"
"6505-10","USD","6505-10-0","Term. Bandeira","0","58676"
"6505-10","USD","6505-10-1","Term. Guarapiranga","1","63365"
"669A-10","USD","669A-10-0","Term. Princ. Isabel","0","62217"
"669A-10","USD","669A-10-1","Term. Sto. Amaro","1","64297"
"6726-10","USD","6726-10-0","Term. Grajaú","0","62594"
"6726-10","USD","6726-10-1","Jd. Gaivotas","1","58528"
"675A-10","US_","675A-10-0","Metrô São Judas","0","64979"
"675A-10","US_","675A-10-1","Pq. Sto. Antonio","1","64980"
"675G-10","USD","675G-10-0","Metrô Jabaquara","0","55739"
"675G-10","USD","675G-10-1","Pq. Res. Cocaia","1","58529"
"675G-22","U__","675G-22-1","Pq. Res. Cocaia","1","63122"
"675G-41","U__","675G-41-0","Metrô Jabaquara","0","54513"
"675G-41","U__","675G-41-1","Jd. Castro Alves","1","54514"
"675I-10","USD","675I-10-0","Metrô São Judas","0","62271"
"675I-10","USD","675I-10-1","Term. João Dias","1","62272"
"675K-10","USD","675K-10-0","Metrô Sta. Cruz","0","54897"
"675K-10","USD","675K-10-1","Term. Jd. âNgela","1","60424"
"675K-23","U__","675K-23-0","Moema","0","60431"
"675L-10","USD","675L-10-0","Metrô Sta. Cruz","0","64865"
"675L-10","USD","675L-10-1","Term. Sto. Amaro","1","64866"
"675M-10","USD","675M-10-0","Metrô Jabaquara","0","54648"
"675M-10","USD","675M-10-1","Centro Sesc","1","54649"
"675N-10","U__","675N-10-0","Metrô Ana Rosa","0","64977"
"675N-10","U__","675N-10-1","Term. Sto. Amaro","1","64978"
"675P-10","USD","675P-10-0","Metrô Conceição","0","59822"
"675P-10","USD","675P-10-1","Shop. Sp Market","1","59823"
"675R-10","USD","675R-10-0","Metrô Jabaquara","0","64947"
"675R-10","USD","675R-10-1","Grajaú","1","64948"
"675X-10","USD","675X-10-0","Metrô Vl. Mariana","0","56349"
"675X-10","USD","675X-10-1","Term. Grajaú","1","62565"
"677A-10","USD","677A-10-0","Itaim Bibi","0","63681"
"677A-10","USD","677A-10-1","Term. Jd. âNgela","1","63147"
"677V-10","USD","677V-10-0","Cptm Grajaú","0","56676"
"677Y-10","USD","677Y-10-0","Morumbi Shop.","0","54047"
"677Y-10","USD","677Y-10-1","Jd. Guarujá","1","60708"
"6801-10","USD","6801-10-0","Term. João Dias","0","64728"
"6801-10","USD","6801-10-1","Jd. Ibirapuera","1","64729"
"6801-51","U__","6801-51-0","Term. João Dias","0","56048"
"6801-51","U__","6801-51-1","Jd. Ibirapuera","1","56049"
"6803-10","USD","6803-10-0","Term. João Dias","0","62497"
"6803-10","USD","6803-10-1","Jd. Capelinha","1","62498"
"6804-10","USD","6804-10-0","Term. João Dias","0","62499"
"6804-10","USD","6804-10-1","Jd. Ingá","1","62500"
"6805-10","USD","6805-10-0","Term. João Dias","0","64730"
"6805-10","USD","6805-10-1","Term. Capelinha","1","64731"
"6805-31","US_","6805-31-0","Term. João Dias","0","62277"
"6805-31","US_","6805-31-1","Term. Capelinha","1","62278"
"6806-10","USD","6806-10-0","Term. João Dias","0","62501"
"6806-10","USD","6806-10-1","Jd. Novo Oriente","1","62502"
"6812-10","USD","6812-10-0","Sto. Amaro","0","62823"
"6812-10","USD","6812-10-1","Jd. Capela","1","62824"
"6813-10","USD","6813-10-0","Term. Capelinha","0","59294"
"6813-10","USD","6813-10-1","Jd. Lídia","1","59295"
"6815-10","U__","6815-10-0","Term. Capelinha","0","55466"
"6815-10","U__","6815-10-1","Jd. Comercial","1","55467"
"6816-10","USD","6816-10-0","Term. Capelinha","0","59533"
"6816-10","USD","6816-10-1","Jd. Mitsutani","1","59534"
"6816-31","U__","6816-31-0","Term. Capelinha","0","59531"
"6816-31","U__","6816-31-1","Jd. Mitsutani","1","59532"
"6817-10","US_","6817-10-0","Term. Capelinha","0","55476"
"6817-10","US_","6817-10-1","Jd. São Bento","1","55477"
"6818-10","USD","6818-10-0","Term. Capelinha","0","62554"
"6818-10","USD","6818-10-1","Jd. Vale Das Virtudes","1","63403"
"6820-10","USD","6820-10-0","Term. Capelinha","0","59526"
"6820-10","USD","6820-10-1","Jd. Das Rosas","1","59527"
"6820-31","USD","6820-31-0","Term. Capelinha","0","59528"
"6820-31","USD","6820-31-1","Jd. Das Rosas","1","59529"
"6821-10","USD","6821-10-0","Term. Capelinha","0","60709"
"6821-10","USD","6821-10-1","Jd. Jangadeiro","1","60710"
"6822-10","USD","6822-10-0","Term. Capelinha","0","59296"
"6822-10","USD","6822-10-1","Jd. Macedônia","1","59297"
"6823-10","USD","6823-10-0","Term. Capelinha","0","59316"
"6823-10","USD","6823-10-1","Jd. Guarujá","1","59318"
"6824-10","USD","6824-10-0","Term. Capelinha","0","59276"
"6824-10","USD","6824-10-1","Pq. Fernanda","1","59277"
"6825-10","USD","6825-10-0","Term. Capelinha","0","60941"
"6825-10","USD","6825-10-1","Valo Velho","1","60942"
"6826-10","USD","6826-10-0","Term. Capelinha","0","54971"
"6826-10","USD","6826-10-1","Jd. D. José","1","63414"
"6835-10","USD","6835-10-0","Term. Capelinha","0","60713"
"6835-10","USD","6835-10-1","Valo Velho","1","60714"
"6835-31","US_","6835-31-0","Term. Capelinha","0","60715"
"6835-31","US_","6835-31-1","Valo Velho","1","60717"
"6836-10","USD","6836-10-0","Term. João Dias","0","64732"
"6836-10","USD","6836-10-1","Capão Redondo","1","64733"
"6837-10","USD","6837-10-0","Term. Capelinha","0","63934"
"6837-10","USD","6837-10-1","Shop. Portal","1","64057"
"6840-10","USD","6840-10-0","Term. Capelinha","0","59306"
"6840-10","USD","6840-10-1","Term. Jd. Jacira","1","59307"
"6913-10","USD","6913-10-0","Term. Bandeira","0","62696"
"6913-10","USD","6913-10-1","Term. Varginha","1","64292"
"6913-21","U__","6913-21-0","Itaim Bibi","0","64293"
"695D-10","USD","695D-10-0","Metrô Jabaquara","0","64945"
"695D-10","USD","695D-10-1","Jd. Sta. Barbara","1","64946"
"695H-10","USD","695H-10-0","Term. Sto. Amaro","0","62204"
"695H-10","USD","695H-10-1","Jd. Herplin","1","62205"
"695T-10","US_","695T-10-0","Metrô Vl. Mariana","0","55538"
"695T-10","US_","695T-10-1","Term. Capelinha","1","63713"
"695V-10","US_","695V-10-0","Metrô Ana Rosa","0","61845"
"695V-10","US_","695V-10-1","Term. Capelinha","1","63451"
"695X-10","USD","695X-10-0","Metrô Jabaquara","0","62698"
"695X-10","USD","695X-10-1","Term. Varginha","1","62699"
"695X-22","U__","695X-22-1","Term. Varginha","1","62704"
"695Y-10","USD","695Y-10-0","Metrô Vl. Mariana","0","62416"
"695Y-10","USD","695Y-10-1","Term. Parelheiros","1","62417"
"695Y-21","U__","695Y-21-0","Cptm Autódromo","0","62418"
"695Y-21","U__","695Y-21-1","Term. Parelheiros","1","62419"
"695Y-22","U__","695Y-22-1","Term. Parelheiros","1","62994"
"695Y-41","U__","695Y-41-1","Term. Parelheiros","1","63557"
"6960-10","USD","6960-10-0","Term. Sto. Amaro","0","63473"
"6960-10","USD","6960-10-1","Term. Varginha","1","63474"
"6960-21","U__","6960-21-1","Term. Varginha","1","62707"
"6970-10","USD","6970-10-0","Term. Sto. Amaro","0","62208"
"6970-10","USD","6970-10-1","Term. Grajaú","1","62566"
"6L01-10","USD","6L01-10-0","Term. Varginha","0","48588"
"6L01-10","USD","6L01-10-1","Marsilac","1","62733"
"6L01-22","U__","6L01-22-0","Term. Varginha","0","48591"
"6L01-23","U__","6L01-23-0","Term. Varginha","0","63978"
"6L02-10","USD","6L02-10-0","Term. Parelheiros","0","62425"
"6L02-10","USD","6L02-10-1","Jd. Eucaliptos","1","62426"
"6L03-10","USD","6L03-10-0","Term. Parelheiros","0","62430"
"6L03-10","USD","6L03-10-1","Cipó Do Meio","1","62431"
"6L04-10","USD","6L04-10-0","Term. Parelheiros","0","63560"
"6L04-10","USD","6L04-10-1","Jd. Oriental/fontes","1","63561"
"6L04-41","US_","6L04-41-0","Term. Parelheiros","0","62439"
"6L04-41","US_","6L04-41-1","Jd. Das Fontes","1","62440"
"6L04-42","U__","6L04-42-0","Term. Parelheiros","0","62444"
"6L04-42","U__","6L04-42-1","Jd. Oriental","1","62445"
"6L05-10","USD","6L05-10-0","Term. Parelheiros","0","62446"
"6L05-10","USD","6L05-10-1","Barragem","1","62447"
"6L05-21","U__","6L05-21-0","Term. Parelheiros","0","62448"
"6L07-10","US_","6L07-10-0","Term. Varginha","0","48595"
"6L07-10","US_","6L07-10-1","Jd. Sta. Fé","1","62734"
"6L08-10","USD","6L08-10-0","Term. Parelheiros","0","64640"
"6L08-10","USD","6L08-10-1","Jd. São Nicolau","1","64641"
"6L10-10","USD","6L10-10-0","Term. Varginha","0","48597"
"6L10-10","USD","6L10-10-1","Pq. Florestal","1","62735"
"6L10-41","USD","6L10-41-0","Term. Varginha","0","48599"
"6L10-41","USD","6L10-41-1","Messiânica","1","62736"
"6L11-10","USD","6L11-10-0","Term. Grajaú","0","64279"
"6L11-10","USD","6L11-10-1","Ilha Do Bororé","1","64280"
"7001-10","USD","7001-10-0","Jd. âNgela","0","55544"
"7001-10","USD","7001-10-1","Vl. Gilda","1","55545"
"7002-10","USD","7002-10-0","Hosp. Das Clínicas","0","63100"
"7004-10","USD","7004-10-0","Est. Sto. Amaro/guido Caloi","0","55546"
"7004-10","USD","7004-10-1","Term. Jd. Jacira","1","55547"
"7005-10","USD","7005-10-0","Jd. âNgela","0","55548"
"7005-51","USD","7005-51-0","Metrô Capão Redondo ","0","55594"
"7005-51","USD","7005-51-1","Jd. Vera Cruz","1","55595"
"7006-10","USD","7006-10-0","Jd. âNgela","0","54126"
"7006-51","USD","7006-51-0","Metrô Capão Redondo","0","55563"
"7006-51","USD","7006-51-1","Jd. Horizonte Azul","1","55564"
"7009-10","USD","7009-10-0","Jd. âNgela","0","55567"
"7011-10","USD","7011-10-0","Jd. âNgela","0","55572"
"7011-31","US_","7011-31-0","Jd. âNgela","0","55586"
"7012-10","USD","7012-10-0","Term. Guarapiranga","0","55587"
"7012-10","USD","7012-10-1","Pq. Do Lago","1","55588"
"7013-10","USD","7013-10-0","Pinheiros","0","64059"
"7013-10","USD","7013-10-1","Pq. Arariba","1","63097"
"7014-10","USD","7014-10-0","Term. Sto. Amaro","0","65040"
"7016-10","USD","7016-10-0","Term. Sto. Amaro","0","63372"
"7016-10","USD","7016-10-1","Jd. âNgela","1","63373"
"7016-21","U__","7016-21-0","Term. Sto. Amaro","0","62231"
"7017-10","USD","7017-10-0","Term. Guarapiranga","0","63653"
"7017-10","USD","7017-10-1","Jd. Guarujá","1","63654"
"701A-10","USD","701A-10-0","Metrô Vl. Madalena","0","62507"
"701A-10","USD","701A-10-1","Pq. Edú Chaves","1","64288"
"701U-10","U__","701U-10-0","Cid. Universitária","0","63741"
"701U-10","U__","701U-10-1","Metrô Santana","1","64289"
"7021-10","US_","7021-10-0","Term. João Dias","0","64734"
"7021-10","US_","7021-10-1","Jd. Maracá","1","64735"
"7022-10","USD","7022-10-0","Term. Sto. Amaro","0","62236"
"7022-10","USD","7022-10-1","Jd. Caiçara","1","62237"
"7023-10","USD","7023-10-0","Term. Sto. Amaro","0","63360"
"7023-10","USD","7023-10-1","Jd. Nakamura","1","63361"
"702C-10","USD","702C-10-0","Metrô Belém","0","63947"
"702C-10","USD","702C-10-1","Jd. Bonfiglioli","1","60350"
"702U-10","USD","702U-10-0","Term. Pq. D. Pedro Ii","0","57025"
"702U-10","USD","702U-10-1","Cid. Universitária","1","57026"
"7040-10","USD","7040-10-0","Pinheiros","0","61793"
"7040-10","USD","7040-10-1","Paraisópolis","1","63728"
"7040-21","U__","7040-21-0","Pinheiros","0","58580"
"7040-21","U__","7040-21-1","Paraisópolis","1","55243"
"7049-10","USD","7049-10-0","Term. Campo Limpo","0","61505"
"7049-10","USD","7049-10-1","Pq. Do Lago","1","61506"
"7050-10","USD","7050-10-0","Term. Campo Limpo","0","58832"
"7050-10","USD","7050-10-1","Jd. Das Rosas","1","63452"
"7051-10","USD","7051-10-0","Term. Campo Limpo","0","58822"
"7051-10","USD","7051-10-1","Jd. Rosana","1","58823"
"7052-10","USD","7052-10-0","Term. Campo Limpo","0","58824"
"7052-10","USD","7052-10-1","Jd. Helga","1","58825"
"7053-10","USD","7053-10-0","Term. Campo Limpo","0","55568"
"7053-10","USD","7053-10-1","Jd. Macedônia","1","55569"
"7053-21","U__","7053-21-0","Term. Campo Limpo","0","55596"
"7053-21","U__","7053-21-1","Jd. Maria Sampaio","1","55597"
"7053-22","USD","7053-22-0","Term. Campo Limpo","0","55598"
"7053-22","USD","7053-22-1","Jd. Maria Sampaio","1","55599"
"7054-10","US_","7054-10-0","Term. Campo Limpo","0","63863"
"7054-10","US_","7054-10-1","Jd. Macedônia","1","63864"
"7055-10","USD","7055-10-0","Term. Campo Limpo","0","58828"
"7055-10","USD","7055-10-1","Jd. Guarujá","1","58829"
"7057-10","USD","7057-10-0","Term. Campo Limpo","0","63438"
"7057-10","USD","7057-10-1","Jd. Mitsutani","1","63439"
"7059-10","USD","7059-10-0","Term. Campo Limpo","0","58834"
"7059-10","USD","7059-10-1","Pq. Do Engenho","1","58835"
"7060-10","USD","7060-10-0","Term. Campo Limpo","0","58812"
"7060-10","USD","7060-10-1","Valo Velho","1","58813"
"7062-10","USD","7062-10-0","Term. Campo Limpo","0","62556"
"7062-10","USD","7062-10-1","Inocoop Campo Limpo","1","54541"
"7062-31","USD","7062-31-0","Term. Campo Limpo","0","55600"
"7062-31","USD","7062-31-1","Campo Limpo","1","55601"
"7062-41","US_","7062-41-0","Horto Do Ypê","0","59104"
"7063-10","USD","7063-10-0","Term. Campo Limpo","0","58820"
"7063-10","USD","7063-10-1","Jd. Macedônia","1","58821"
"707A-10","USD","707A-10-0","Metrô Pça. Da áRvore","0","64341"
"707A-10","USD","707A-10-1","Jd. âNgela","1","64231"
"707A-23","U__","707A-23-0","Moema","0","44020"
"707K-10","USD","707K-10-0","Metrô Jabaquara","0","63649"
"707K-10","USD","707K-10-1","Term. Guarapiranga","1","63650"
"709A-10","USD","709A-10-0","Metrô Ana Rosa","0","63156"
"709A-10","USD","709A-10-1","E.t. áGua Espraiada","1","63157"
"709G-10","U__","709G-10-0","Itaim Bibi","0","55609"
"709G-10","U__","709G-10-1","Term. Guarapiranga","1","64298"
"709M-10","USD","709M-10-0","Term. Pinheiros","0","62240"
"709M-10","USD","709M-10-1","Term. Sto. Amaro","1","62241"
"709P-10","USD","709P-10-0","Term. Pinheiros","0","63568"
"709P-10","USD","709P-10-1","Est. Sto. Amaro/guido Caloi","1","60794"
"714C-10","US_","714C-10-0","Paulista","0","63747"
"715M-10","USD","715M-10-0","Lgo. Da Pólvora","0","55986"
"715M-10","USD","715M-10-1","Jd. Maria Luiza","1","55987"
"715M-21","U__","715M-21-1","Jd. Maria Luiza","1","59340"
"7181-10","U__","7181-10-0","Term. Princ. Isabel","0","60865"
"7181-10","U__","7181-10-1","Cid. Universitária","1","53981"
"719P-10","USD","719P-10-0","Term. Princ. Isabel","0","62882"
"719P-10","USD","719P-10-1","Term. Pinheiros","1","62883"
"719R-10","USD","719R-10-0","Metrô Barra Funda","0","54012"
"719R-10","USD","719R-10-1","Rio Pequeno","1","63101"
"7245-10","U__","7245-10-0","Hosp. Das Clínicas","0","64983"
"7245-10","U__","7245-10-1","Term. Sto. Amaro","1","64984"
"7267-10","USD","7267-10-0","Pça. Ramos De Azevedo","0","58487"
"7272-10","US_","7272-10-0","Pça. Ramos De Azevedo","0","59778"
"7281-10","USD","7281-10-0","Pça. Ramos De Azevedo","0","54060"
"7282-10","USD","7282-10-0","Pça. Ramos De Azevedo","0","65027"
"736G-10","USD","736G-10-0","Shop. Morumbi","0","57953"
"736G-10","USD","736G-10-1","Jd. Ingá","1","65041"
"736I-10","USD","736I-10-0","Sto. Amaro","0","62078"
"736I-10","USD","736I-10-1","Jd. Ingá","1","62079"
"736I-21","U__","736I-21-0","Metrô Vl. Das Belezas","0","58993"
"737A-10","USD","737A-10-0","Term. Sto. Amaro","0","63377"
"737A-10","USD","737A-10-1","Term. Jd. âNgela","1","63378"
"7411-10","U__","7411-10-0","Pça. Da Sé","0","54211"
"7458-10","USD","7458-10-0","Est. Da Luz","0","56215"
"7458-10","USD","7458-10-1","Jd. Boa Vista","1","56216"
"745M-10","USD","745M-10-0","Shop. Sp Market","0","63940"
"745M-10","USD","745M-10-1","Campo Limpo","1","63941"
"745M-21","U__","745M-21-0","Pq. Figueira Grande","0","56022"
"745M-21","U__","745M-21-1","Campo Limpo","1","56030"
"746C-10","USD","746C-10-0","Sto. Amaro","0","62081"
"746C-10","USD","746C-10-1","Jd. Taboão","1","62082"
"746H-10","USD","746H-10-0","Sto. Amaro","0","62083"
"746H-10","USD","746H-10-1","Jd. Jaqueline","1","62084"
"746K-10","USD","746K-10-0","Campo Belo","0","60294"
"746P-10","USD","746P-10-0","Sto. Amaro","0","62076"
"746P-10","USD","746P-10-1","Paraisópolis","1","59782"
"746P-31","U__","746P-31-0","Sto. Amaro","0","63173"
"746P-31","U__","746P-31-1","Paraisópolis","1","65039"
"746R-10","USD","746R-10-0","Sto. Amaro","0","61692"
"746V-10","USD","746V-10-0","Hosp. Campo Limpo","0","60965"
"748A-10","USD","748A-10-0","Lapa","0","59761"
"748A-10","USD","748A-10-1","Jd. D'abril","1","61327"
"748A-41","US_","748A-41-0","Lapa","0","58150"
"748A-41","US_","748A-41-1","Jd. Peri Peri","1","58151"
"748R-10","USD","748R-10-0","Metrô Barra Funda","0","63948"
"748R-10","USD","748R-10-1","Jd. João Xxiii","1","63949"
"7545-10","USD","7545-10-0","Pça. Ramos De Azevedo","0","64172"
"7545-10","USD","7545-10-1","Jd. João Xxiii","1","64173"
"7545-21","U__","7545-21-0","Pça. Ramos De Azevedo","0","54573"
"7545-21","U__","7545-21-1","Cdhu Butantã","1","54574"
"7550-10","U__","7550-10-0","Metrô Sta. Cecília","0","59628"
"7550-10","U__","7550-10-1","Term. Sto. Amaro","1","64299"
"756A-10","USD","756A-10-0","E.t. áGua Espraiada","0","63154"
"756A-10","USD","756A-10-1","Jd. Paulo Vi","1","63155"
"7600-10","U__","7600-10-0","Metrô Armênia","0","63683"
"7600-10","U__","7600-10-1","Shop. Morumbi","1","63201"
"771P-10","USD","771P-10-0","Hosp. Das Clínicas","0","63750"
"7725-10","U__","7725-10-0","Term. Lapa","0","59362"
"7725-10","U__","7725-10-1","Rio Pequeno","1","59363"
"775A-10","USD","775A-10-0","Pinheiros","0","63104"
"775F-10","USD","775F-10-0","Hosp. Das Clínicas","0","61119"
"775F-31","US_","775F-31-0","Pq. Do Povo","0","61412"
"775N-10","USD","775N-10-0","Metrô Vl. Madalena","0","56661"
"775N-10","USD","775N-10-1","Rio Pequeno","1","56662"
"775P-10","US_","775P-10-0","Metrô Ana Rosa","0","58541"
"775P-10","US_","775P-10-1","Jd. Guaraú","1","58542"
"775V-10","USD","775V-10-0","Itaim Bibi","0","63105"
"778J-10","USD","778J-10-0","Metrô Barra Funda","0","54786"
"778J-10","USD","778J-10-1","Jd. Arpoador","1","63102"
"778J-41","US_","778J-41-0","Metrô Barra Funda","0","59177"
"778J-41","US_","778J-41-1","Cohab Raposo Tavares","1","65042"
"778R-10","USD","778R-10-0","Term. Princ. Isabel","0","64411"
"778R-10","USD","778R-10-1","Cohab Raposo Tavares","1","65043"
"778R-21","U__","778R-21-0","Term. Princ. Isabel","0","54851"
"7903-10","USD","7903-10-0","Pça. Ramos De Azevedo","0","56541"
"8000-1","USD","8000-1-0","Pça. Ramos De Azevedo","0","64510"
"8000-1","USD","8000-1-1","Term. Lapa","1","64511"
"8000-10","USD","8000-10-0","Pça. Ramos De Azevedo","0","64508"
"8000-10","USD","8000-10-1","Term. Lapa","1","64509"
"8001-10","USD","8001-10-0","Term. Lapa","0","52842"
"8001-10","USD","8001-10-1","Vl. Piauí","1","52843"
"8002-10","USD","8002-10-0","Term. Lapa","0","58289"
"8002-10","USD","8002-10-1","Term. Pirituba","1","58290"
"8003-10","USD","8003-10-0","Term. Lapa","0","53052"
"8003-10","USD","8003-10-1","Remédios","1","53053"
"8004-10","USD","8004-10-0","Term. Lapa","0","65048"
"8004-10","USD","8004-10-1","Sta. Mônica","1","65049"
"8006-10","USD","8006-10-0","Term. Pirituba","0","53072"
"8006-10","USD","8006-10-1","Jd. Donária","1","60336"
"8007-10","USD","8007-10-0","Term. Pirituba","0","52863"
"8007-10","USD","8007-10-1","Hab. Turística","1","52864"
"8008-10","USD","8008-10-0","Term. Pirituba","0","55058"
"8008-10","USD","8008-10-1","Sta. Mônica","1","54722"
"8009-10","USD","8009-10-0","Term. Pirituba","0","63260"
"8009-10","USD","8009-10-1","Cid. D'abril 3ª Gleba","1","63261"
"8009-31","USD","8009-31-0","Term. Pirituba","0","59787"
"8009-31","USD","8009-31-1","Cid. D'abril 3ª Gleba","1","59788"
"8010-10","USD","8010-10-0","Lapa","0","56347"
"8010-10","USD","8010-10-1","Perus","1","58614"
"8012-10","USD","8012-10-0","Cid. Universitária","0","64000"
"8013-10","USD","8013-10-0","Lapa","0","64051"
"8013-10","USD","8013-10-1","Term. Jd. Britania","1","64054"
"8013-22","U__","8013-22-0","Term. Jd. Britânia","0","61818"
"8013-41","USD","8013-41-0","Jd. Paineiras","0","63445"
"8014-10","USD","8014-10-0","Perus","0","57780"
"8015-10","USD","8015-10-0","Term. Pirituba","0","57168"
"8015-10","USD","8015-10-1","Cem. De Perus","1","54155"
"8015-21","U__","8015-21-0","Cptm Perus","0","52664"
"8015-21","U__","8015-21-1","Cem. De Perus","1","52665"
"8016-10","USD","8016-10-0","Term. Pirituba","0","53121"
"8016-10","USD","8016-10-1","Jd. Rincão","1","56915"
"8017-10","USD","8017-10-0","Term. Pirituba","0","61510"
"8017-10","USD","8017-10-1","Cptm Vl. Aurora","1","63663"
"8018-10","USD","8018-10-0","Butantã","0","64348"
"8019-10","US_","8019-10-0","Metrô Butantã","0","65028"
"8020-10","US_","8020-10-0","Shop. Morumbi","0","61322"
"8021-10","U__","8021-10-0","Butantã","0","52913"
"8022-10","USD","8022-10-0","Cid. Universitária","0","63555"
"8023-10","USD","8023-10-0","Butantã","0","65047"
"8025-10","USD","8025-10-0","Butantã","0","60189"
